iyear,imonth,iday,provstate,city,latitude,longitude,specificity,location,suicide,target1,gname,nkill,nwound,scite1
2013,1,20,Khyber Pakhtunkhwa,Swabi,34.123104,72.469017,1,,0,Electricity Pole,Unknown,0,0,"""[#xfeff]Targeted: Explosion hits electricity transmission line,"" The Express Tribune, January 23, 2013."
2013,1,21,Federally Administered Tribal Areas,Merikhel,34.023071,71.289854,2,Khyber Agency,0,Boys' School,Unknown,0,0,"""[#xfeff]Security man killed in Khyber   attack,"" Dawn, January 23, 2013."
2013,1,21,Federally Administered Tribal Areas,Kanra,34.553451,71.487837,2,Mohmand Agency,0,Patrol Vehicle,Unknown,2,9,"""[#xfeff]2 FC personnel dead, 9 injured in Mohmand bombing,"" The Nation, January 23, 2013."
2013,1,22,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,Incident occurred At Bacha Khan Square.,0,CD Shops,United Baloch Army (UBA),0,0,"""Child soldiers?: Quetta police arrests eleven underage bombers4:11 PM,"" The Express Tribune, March 13, 2013."
2013,1,22,Khyber Pakhtunkhwa,Chota Lahore,34.051095,72.37241,1,Swabi District,0,School Buses,Unknown,0,0,"""[#xfeff]Two school buses damaged in blasts,"" Daily Times, January 24, 2013."
2013,1,22,Federally Administered Tribal Areas,Spin Wam,33.173444,70.4015,1,In North Waziristan Agency,0,Thall Scouts Convoy,Unknown,0,4,"""Four soldiers injured in NWA blast,"" The News International, January 23, 2013."
2013,1,22,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,Bacha Khan Chowk,0,CD Shops,United Baloch Army (UBA),0,0,"""Child soldiers?: Quetta police arrests eleven underage bombers4:11 PM,"" The Express Tribune, March 13, 2013."
2013,1,22,Sindh,Karachi,24.891115,67.143311,1,Nagan Chowrangi,0,Pearl Apartment Building Residents,Unknown,0,4,"""Four including two women injures in blast,"" Daily The Pak Banker, January 22, 2013."
2013,1,23,Khyber Pakhtunkhwa,Mirzai,34.248665,71.587593,1,In Charsadda District,0,Primary School,Unknown,0,0,"""Militants blow up another school in KP,"" Plus News Pakistan, January 24, 2013."
2013,1,23,Khyber Pakhtunkhwa,Charsadda district,34.216345,71.712463,3,,0,Awami National Party office,Unknown,0,0,"""Bomb blast occurred near ANP rally in Charsadda,"" Plus News Pakistan, January 24, 2013."
2013,1,23,Khyber Pakhtunkhwa,Charsadda district,34.215209,71.715789,3,Along Mardan road in Charsadda District,0,Zakat Office,Unknown,0,0,"""Twin blasts in Charsadda create panic among people,"" The Dawn, January 24, 2013."
2013,1,23,Federally Administered Tribal Areas,Safi,34.556396,71.2575,1,Mohmand Agency,0,Cell Phone Tower,Unknown,0,0,"""Pakistan: Phone tower blown up,"" Right Vision News, January 25, 2013."
2013,1,23,Khyber Pakhtunkhwa,Hayatabad,33.81758,71.316931,1,,0,Hayatabad Headquarters,Lashkar-e-Islam (Pakistan),0,0,"""Securing Bara?: 4 more mortars land near FC Headquarters,"" The Express Tribune, January 28, 2013."
2013,1,24,Sindh,Karachi,24.891115,67.143311,1,In Sherpao Colony Of Karachi,0,Officers,Tehrik-i-Taliban Pakistan (TTP),0,0,"""Two cops among four killed in Karachi blast,"" Daily The Post, January 26, 2013."
2013,1,24,Sindh,Karachi,24.891115,67.143311,1,,0,First Responders,Tehrik-i-Taliban Pakistan (TTP),4,13,"""Two cops among four killed in Karachi blast,"" Daily The Post, January 26, 2013."
2013,1,24,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,1,,0,Hayatabad Headquarters,Lashkar-e-Islam (Pakistan),0,3,"""Securing Bara?: 4 more mortars land near FC Headquarters,"" The Express Tribune, January 28, 2013."
2013,1,25,Khyber Pakhtunkhwa,Par Hoti,34.200592,72.048439,1,Mardan District,0,Brother of Member: Samiur Rehman,Unknown,1,2,"""Pakistan: Guard killed in Mardan blast,"" Right Vision News, January 28, 2013."
2013,1,26,Balochistan,Dera Bugti,29.034412,69.158661,1,Talli Mate area,0,Civilians,Unknown,1,2,"""Six peace force personnel killed in Dera Bugti,"" The Nation, January 28, 2013."
2013,1,26,Khyber Pakhtunkhwa,Jamrud,33.982658,71.339779,1,Tirah Koki Khel Area,0,Housing Compound,Unknown,5,10,"""5 killed in Khyber mortar attack,"" Pakistan Today, January 26, 2013."
2013,1,27,Federally Administered Tribal Areas,Mohmand district,34.560062,71.476599,3,Sarokali Area,0,Power Line,Unknown,0,0,"""LENGTH:   430   words,"" Dawn, January 30, 2013."
2013,1,27,Khyber Pakhtunkhwa,Badaber,33.962364,71.576437,1,On Shaheedan Scheme Chowk,0,Boys' Primary School,Unknown,0,0,"""LENGTH:   430   words,"" Dawn, January 30, 2013."
2013,1,26,Federally Administered Tribal Areas,Landi Kotal,34.072547,71.18191,2,Khuga Khel,0,Hujra: Tilawat Shah Shinwari,Unknown,0,1,"""LANDIKOTAL: Bomb blast injures one man in Khuga Khel,"" Pakistan Press International, January 28, 2013."
2013,1,27,Balochistan,Chaman,30.92211,66.45153,1,Qilla Abdullah District,0,Convoy,Unknown,0,0,"""Cycle bomb damage BISP office,"" Pakistan Press International, January 29, 2013."
2013,1,27,Balochistan,Barkhan district,29.991795,69.789565,3,Dolwai Area,0,Frontier Corps Checkpoint,Unknown,0,0,"""Nadra, BISP offices attacked,"" DAWN Group, January 28, 2013."
2013,1,27,Balochistan,Kahan,29.917758,69.615004,2,Barkhan District,0,Checkpost,Unknown,0,0,"""Nadra, BISP offices attacked,"" DAWN Group, January 28, 2013."
2013,1,27,Federally Administered Tribal Areas,Orakzai district,33.034195,70.310489,3,"Kohat-Hangu Road, Utmankhel area",0,Security Forces Convoy,Unknown,0,0,"""Pakistan:   Bomb blast   rocks Hangu,"" Right Vision News, January 29, 2013."
2013,1,27,Unknown,Marhati Banda,,,5,,0,Patrol,Unknown,0,0,"""Pakistan: Police patrol escapes blast,"" Right Vision News, January 29, 2013."
2013,1,28,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,On Ring Road,0,Post,Unknown,0,0,"""LENGTH:   402   words,"" Right Vision News, January 30, 2013."
2013,1,28,Khyber Pakhtunkhwa,Swabi,34.123104,72.469017,1,,0,School Building,Unknown,0,0,"""Low-intensity bomb: Private school's hostel damaged in blast,"" The Express Tribune, January 31, 2013."
2013,1,28,Balochistan,Hub,25.044537,66.874672,1,,0,Company Vehicle,Unknown,0,2,"""2 hurt in grenade attack,"" Pakistan Press International, January 29, 2013."
2013,1,29,Khyber Pakhtunkhwa,Charsadda,34.14658,71.743538,1,Omarzai area,0,Electricity Tower,Unknown,0,0,"""LENGTH:   499   words,"" Dawn, January 31, 2013."
2013,1,29,Khyber Pakhtunkhwa,Bam Khel,34.099571,72.534775,1,,0,Checkpost,Unknown,0,0,"""LENGTH:   127   words,"" Daily Times, January 31, 2013."
2013,1,29,Sindh,Karachi,24.891115,67.143311,1,Lyari Area,0,Civilians,Unknown,0,4,"""LENGTH:   85   words,"" Right Vision News, January 31, 2013."
2013,1,29,Khyber Pakhtunkhwa,Kohat,33.590603,71.44062,1,,0,Former Mayor,Unknown,0,0,"""Blast outside a house in Kohat,"" Plus News Pakistan, January 30, 2013."
2013,1,29,Balochistan,Khuzdar,27.809921,66.620956,1,,0,Office,Unknown,0,0,"""EC office attacked with grenade,"" Pakistan Press International, January 30, 2013."
2013,1,30,Sindh,Karachi,24.891115,67.143311,1,Sohrab Goth,0,Unknown,Tehrik-i-Taliban Pakistan (TTP),3,0,"""Bomb kills 3 suspected   militants   in Pakistan,"" The Associated Press, January 30, 2013."
2013,1,30,Sindh,Karachi,24.891115,67.143311,1,Sohrab Goth,0,Van,Unknown,0,4,"""Blasts kill two, injure 6 in Karachi's Sohrab Goth: police,"" DAWN Group, January 30, 2013."
2013,1,30,Federally Administered Tribal Areas,North Waziristan district,32.963208,69.972513,3,,0,Convoy,Unknown,0,3,"""Three soldiers injured in NWA bomb attack,"" Daily The Post, January 31, 2013."
2013,1,31,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,,0,Van,Unknown,0,10,"""Pakistan: 10 passers-by injured in bomb   attack   on   police   van,"" Right Vision News, February 2, 2013."
2013,1,31,Federally Administered Tribal Areas,Mali Khel,33.654339,70.183861,1,,0,"Polio Vaccinators: Muzamel Hussain, Akbar Badshah",Tehrik-i-Taliban Pakistan (TTP),2,0,"""Two More Pakistani Polio Workers Killed,"" The New York Times, February 1, 2013."
2013,1,31,Khyber Pakhtunkhwa,Charsadda,34.14658,71.743538,1,,0,CD Shop,Unknown,0,0,"""Pakistan: CD shop blown up,"" Right Vision News, February 2, 2013."
2013,2,1,Khyber Pakhtunkhwa,Hangu,33.528893,71.056122,1,,1,Shiite Mosque,Tehrik-i-Taliban Pakistan (TTP),25,55,"""Deadly explosion hits Pakistan worshippers,"" Al Jazeera, February 1, 2013."
2013,2,2,Khyber Pakhtunkhwa,Serai Naurang,32.823055,70.783745,1,,1,Camp,Tehrik-i-Taliban Pakistan (TTP),35,8,"""Taliban Militants Attack Pakistani Base,"" The New York Times, February 3, 2013."
2013,2,2,Khyber Pakhtunkhwa,Serai Naurang,32.823055,70.783745,1,,1,Base,Tehrik-i-Taliban Pakistan (TTP),11,0,"""6 soldiers, 10 civilians and 12 militants killed in raid at Pakistani army base,"" CNN Wire, February 2, 2013."
2013,2,2,Khyber Pakhtunkhwa,Sherin Kotay,34.104236,72.013637,1,,0,Palwasha Music Centre,Unknown,0,0,"""Blast destroys internet cafe,"" The Frontier Post, February 3, 2013."
2013,2,2,Federally Administered Tribal Areas,Zakha Khel,34.065586,71.193672,1,Khyber Agency,0,Civilian,Unknown,0,1,"""One injured in Landikotal roadside blast,"" Daily The Post, February 3, 2013."
2013,2,3,Balochistan,Lehri,29.181923,68.211555,1,The incident occurred near Sibi,0,Civilians,Unknown,0,2,"""Balochistan unrest: Bomb defused, man slain in Quetta,"" The Express Tribune, February 4, 2013."
2013,2,3,Sindh,Karachi,24.891115,67.143311,1,Near NIPA intersection,0,Gas Station,Unknown,0,3,"""Pakistan: Cracker attack at gas station injures 3 in Karachi,"" Right Vision News, February 5, 2013."
2013,2,4,Sindh,Karachi,24.891115,67.143311,1,In the Gulshan-e-Iqbal area of the city,0,Gas Station,Unknown,0,2,"""Low intensity blast hurts 2,"" The Nation, February 4, 2013."
2013,2,4,Sindh,Karachi,24.891115,67.143311,1,In the Mauripur area,0,Patrol,Baloch Liberation Army (BLA),0,0,"""Pakistan: Remote control blast hits Hawkes Bay road; no casuality,"" Daily Times Online, February 6, 2013."
2013,2,4,Sindh,Karachi,24.891115,67.143311,1,"Occurred in Future Colony, Landhi town",0,Office,Unknown,0,0,"""ANP office attacked with hand grenade,"" Daily Times, February 4, 2013."
2013,2,5,Sindh,Karachi,24.891115,67.143311,1,At Shahra-e-Faisal Air Force Base,0,Shahra-w-Faisal Airbase,Unknown,0,1,"""Two injured in   grenade attacks   on PAF base gate,"" Business Recorder, February 7, 2013."
2013,2,6,Balochistan,Quetta,30.200819,66.994354,1,Along Brewery Road,0,Power Pylon,Unknown,0,0,"""IED explodes in Quetta,"" Daily The Pak Banker, February 7, 2013."
2013,2,7,Sindh,Karachi,24.891115,67.143311,1,Near the Mominabad Police Station,0,Van,Unknown,1,5,"""Pakistan: CM condemns   grenade attack   in Orangi,"" Right Vision News, February 9, 2013."
2013,2,8,Federally Administered Tribal Areas,Kalaya,33.742381,70.965883,1,In Orakzai Agency,0,Mosque,Tehrik-i-Taliban Pakistan (TTP),13,31,"""Bomb kills 10 near Pakistan DVD shop: officials,"" Agence France Presse -- English, February 8, 2013."
2013,2,7,Sindh,Karachi,24.891115,67.143311,1,At Bahria College in Karsaz,0,Lieutenant: Syed Asif Raza,Unknown,0,2,"""PNS Karsaz car blast remains unexplained,"" Plus Patent News, February 8, 2013."
2013,2,8,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,1,At the Government Girls High School Mambati Barakzai,0,Government Girls High School Mambati Barakzai,Unknown,0,0,"""Girls school blown up,"" The Frontier Post, February 9, 2013."
2013,2,9,Khyber Pakhtunkhwa,Swabi,34.123104,72.469017,1,,0,Office,Unknown,0,0,"""Blast damages intel agency office,"" Plus News Pakistan, February 10, 2013."
2013,2,9,Balochistan,Kuchlak,30.354935,66.944313,1,Quetta District,1,Police Station,Unknown,1,3,"""One killed in blast near Quetta,"" Press Trust of India, February 9, 2013."
2013,2,10,Khyber Pakhtunkhwa,Badaber,33.91758,71.562035,1,At the Akhwan Salaq Baba shrine,0,Shrine,Unknown,0,0,"""Blast damages Akhwan Salaq shrine,"" The Nation, February 12, 2013."
2013,2,10,Balochistan,Bolan district,29.229304,67.666223,3,"In the Budel area, Bolan District",0,Jeep,Unknown,0,0,"""Vehicle damaged in explosion,"" Pakistan Press International Information Services, February 10, 2013."
2013,2,10,Balochistan,Quetta,30.200819,66.994354,1,By Khuda-e-Dad road,0,Residence of Constable: Ahmed Jan,United Baloch Army (UBA),0,7,"""Eight injured in a rocket attack in Quetta - Baluch group took responsibility,"" Islam Times, February 12, 2013."
2013,2,10,Balochistan,Quetta,30.200819,66.994354,1,Along Pir Abdul Khair Road,0,Mosque,United Baloch Army (UBA),0,0,"""Eight injured in a rocket attack in Quetta - Baluch group took responsibility,"" Islam Times, February 12, 2013."
2013,2,10,Balochistan,Quetta,30.200819,66.994354,1,On Alamdar Road,0,Civilians,United Baloch Army (UBA),0,0,"""Eight injured in a rocket attack in Quetta - Baluch group took responsibility,"" Islam Times, February 12, 2013."
2013,2,10,Federally Administered Tribal Areas,Mir Ali,32.975433,70.273735,1,Occurred on Mirali bypass road in North Waziristan Agency,0,Convoy,Unknown,2,7,"""Tank hit by IED: two troops dead,"" DAWN Group, February 13, 2013."
2013,2,11,Sindh,Karachi,24.891115,67.143311,1,Occurred On Korangi Road Near Qayyumabad Flyover,0,Substation,Tehrik-i-Taliban Pakistan (TTP),0,1,"""Gas utitily on alert as two blasts rock stations,"" The Express Tribune, February 14, 2013."
2013,2,11,Sindh,Karachi,24.891115,67.143311,1,"Occurred in Khayaban-e-Ittehad, Clifton Cantonment",0,Fuel Station,Unknown,0,8,"""LENGTH:   279   words,"" Daily Times, February 16, 2013."
2013,2,11,Balochistan,Sui,28.633307,69.190369,1,Occurred in Kachhi Canal area,0,Pickup Truck,Unknown,0,1,"""Driver injured in remote control   bomb explosion,"" The Balochistan Times (AsiaNet), February 12, 2013."
2013,2,12,Khyber Pakhtunkhwa,Mardan,34.200592,72.048439,1,,0,Physics Department Classroom,Tehrik-i-Taliban Pakistan (TTP),0,0,"""Pakistan: Blast hits Govt Post Graduate College in Mardan,"" Right Vision News, February 14, 2013."
2013,2,12,Khyber Pakhtunkhwa,Shero,34.348514,72.038483,1,,0,Girls' Primary School,Unknown,0,0,"""Militants blow up girls' school,"" Daily The Post, February 14, 2013."
2013,2,14,Federally Administered Tribal Areas,Hasanzai Bazaar,33.707778,71.0025,2,City is located in Orakzai Agency,0,Zakhakhel Tribe Members,Tehrik-i-Taliban Pakistan (TTP),4,9,"""16 killed in terror attacks in northwest Pakistan,"" Press Trust of India, February 14, 2013."
2013,2,14,Khyber Pakhtunkhwa,Thal,33.370038,70.54496,1,Located In Hangu District,1,Joint Checkpoint,Tehrik-i-Taliban Pakistan (TTP),8,11,"""16 killed in terror attacks in northwest Pakistan,"" Press Trust of India, February 14, 2013."
2013,2,14,Khyber Pakhtunkhwa,Bannu district,32.929773,70.669266,3,Occurred At Miryan Police Station,1,Police Station,Tehrik-i-Taliban Pakistan (TTP),6,1,"""Suicide bombers   attack   Pakistani   police   station,"" Associated Press Online, February 14, 2013."
2013,2,14,Federally Administered Tribal Areas,Stanzai,33.7075,71.002222,2,Located in Orkazai Agency,0,Members,Tehrik-i-Taliban Pakistan (TTP),7,9,"""16 killed in terror attacks in northwest Pakistan,"" Press Trust of India, February 14, 2013."
2013,2,15,Khyber Pakhtunkhwa,Mardan,34.200592,72.048439,1,Occurred outside Abdul Wali Khan University on Nowshera Mardan Rd,1,Chief Minister: Amir Haider Khan Hoti,Tehrik-i-Taliban Pakistan (TTP),1,2,"""Pak province CM narrowly escapes bomber attack on motorcade,"" Press Trust of India, February 15, 2013."
2013,2,16,Balochistan,Quetta,30.200819,66.994354,1,Occurred in Hazara Town,0,Hazara Civilians,Lashkar-e-Jhangvi,91,169,"""Death toll in Quetta attack rises to 91,"" Press Trust of India, February 21, 2013."
2013,2,16,Sindh,Karachi,24.891115,67.143311,1,Occurred in the South district of the city,0,Bus Stop,Unknown,0,0,"""LENGTH:   309   words,"" The Dawn, February 17, 2013."
2013,2,17,Khyber Pakhtunkhwa,Masho Khel,33.906776,71.500977,1,Located approx. 12 km from Peshwar,0,School,Unknown,0,0,"""Pakistan: School blown up,"" Right Vision News, February 19, 2013."
2013,2,17,Federally Administered Tribal Areas,Sarobi,32.877767,70.115811,1,Occurred along Miranshah- Razmak Road; Located in North Waziristan Agency,0,Convoy,Unknown,0,4,"""Four soldiers injured in NWA roadside blast,"" Daily The Post, February 18, 2013."
2013,2,18,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,,1,Office of Representative in Khyber: Mutahir Zeb,Lashkar-e-Islam (Pakistan),9,6,"""MILITANTS ATTACK KHYBER OFFICE IN PAKISTAN,"" The New York Times Abstracts, February 19, 2013."
2013,2,18,Balochistan,Kohlu,29.896093,69.250237,1,Occurred in Maond (Mawand) area,0,Electricity Towers,Unknown,0,0,"""Three electricity towers blown up in Kohlu,"" The Nation, February 19, 2013."
2013,2,18,Sindh,Karachi,24.891115,67.143311,1,Occurred on Shara-e-Faisal (road) near the FTC building and Gora Qabristan (cemetery),0,Building,Unknown,0,0,"""[#xfeff]Blast on Shara-e-Faisal,"" Pakistan Today, February 20, 2013."
2013,2,18,Khyber Pakhtunkhwa,Peshawar district,33.943676,71.619869,3,Occurred at Mughal Market at Baksho Bridge approx. 12 km north of Cantonment area,0,CD Shops,Unknown,0,4,"""5 injured in IED blast,"" The Frontier Post, February 19, 2013."
2013,2,18,Balochistan,Kohlu,29.896093,69.250237,1,,0,Power Pylons,Unknown,0,0,"""2 pylons blown up,"" The Frontier Post, February 19, 2013."
2013,2,19,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,1,Located In Khyber Agency,0,Supply Vehicle,Unknown,0,0,"""Pakistan: IED explosion: NATO container damaged in bomb attack,"" The Express Tribune Online, February 20, 2013."
2013,2,19,Sindh,Karachi,24.891115,67.143311,1,Occurred in Sharah-e-Faisal area,0,Gora Qabristan Christian Cemetary,Unknown,0,0,"""Panic as twin blasts hit City,"" The Nation (AsiaNet), February 19, 2013."
2013,2,20,Sindh,Karachi,24.891115,67.143311,1,Occurred in North Karachi,0,Office,Unknown,0,2,"""MQM unit office under attack,"" Daily Times, February 21, 2013."
2013,2,18,Sindh,Karachi,24.891115,67.143311,1,"Occurred in Banaras area, Orangi Town",0,Leader: Haji Ghulam Hussain,Unknown,0,0,"""Pakistan: No casualties as two   bombs explode,"" Right Vision News, February 20, 2013."
2013,2,20,Balochistan,Panjur district,26.666667,64.25,3,Occurred between Tusp and Khudabadan,0,Vehicle,Unknown,0,0,"""Security forces vehicle damaged in explosion,"" Pakistan Press International Information Services, February 20, 2013."
2013,2,21,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,"Occurred in Khushall market, Hashtnagri neighborhood",0,CD Shop,Tehrik-i-Taliban Pakistan (TTP),1,16,"""Bomb kills one, injures 16 in Peshawar phone market,"" Dawn, February 22, 2013."
2013,2,21,Balochistan,Dhadar,29.473889,67.651389,1,Located in Bolan district,0,Security Convoy,Unknown,0,3,"""[#xfeff]Three injure in   bomb attack,"" The Frontier Star, February 22, 2013."
2013,2,22,Federally Administered Tribal Areas,Tapi,32.999081,70.065163,2,"Located in Miranshah, North Waziristan Agency",0,Civilians,Unknown,2,0,"""Toy bomb kills 2 children in Pakistan's North Waziristan,"" Xinhua General News Service, February 22, 2013."
2013,2,23,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,1,In the Faqirabad locality,0,Office,Unknown,0,0,"""Bomb blast near Pesco office,"" Daily The Post, February 24, 2013."
